
RAID device 
   343072 Mbyte of  343308 MByte available for I/O
   342636 MByte of  343072 MByte in use,     436 MByte free
     4158 Files of   85768 Files in use,   81610 Files free

 FileID     MeasID                        ProtName                         PatName   Status         Size   SizeOnDisk          CreationTime             CloseTime dependent files (fileID)
  11621        235                          AdjFre                          xxxxxx      cld       801824      4194304   25.02.2018 16:13:36   25.02.2018 16:13:37
  11620        234                         AdjDico                          xxxxxx      cld      1063904      4194304   25.02.2018 16:13:35   25.02.2018 16:13:36
  11619        233                       localizer                          xxxxxx      cld     77138016     79691776   25.02.2018 16:12:41   25.02.2018 16:12:57 11617
  11618        232                       localizer                          xxxxxx      cld     77136928     79691776   25.02.2018 16:11:40   25.02.2018 16:11:55 11617
  11617        231                AdjQuietCoilSens                          xxxxxx      cld     17813024     20971520   25.02.2018 16:11:38   25.02.2018 16:11:39
  11616        230                       localizer                          xxxxxx      cld     77140544     79691776   25.02.2018 16:10:52   25.02.2018 16:11:08 11615, 11615
  11615        229                AdjQuietCoilSens                          xxxxxx      cld     33204416     33554432   25.02.2018 16:10:43   25.02.2018 16:10:49
  11614        228                          AdjFre                          xxxxxx      cld       801600      4194304   25.02.2018 16:10:42   25.02.2018 16:10:42
  11613        227                       localizer                          xxxxxx      cld     10513696     12582912   25.02.2018 16:10:12   25.02.2018 16:10:28
  11612        226                         AdjDico                          xxxxxx      cld      1428608      4194304   25.02.2018 16:10:11   25.02.2018 16:10:11
  11611        225                          AdjTra                          xxxxxx      cld       685344      4194304   25.02.2018 16:10:08   25.02.2018 16:10:10
  11610        224                          AdjFre                          xxxxxx      cld       650112      4194304   25.02.2018 16:10:07   25.02.2018 16:10:08
  11609        223                         AdjDico                          xxxxxx      cld      1027712      4194304   25.02.2018 16:10:06   25.02.2018 16:10:07
  11608        222        MiniIRT_Spiral_libIRT_MS                          xxxxxx      cld     42869504     46137344   25.02.2018 15:59:31   25.02.2018 15:59:35 11570
  11607        221        MiniIRT_Spiral_libIRT_MS                          xxxxxx      cld      1084352      4194304   25.02.2018 15:59:26   25.02.2018 15:59:26 11602
  11606        220        MiniIRT_Spiral_libIRT_MS                          xxxxxx      cld     42869504     46137344   25.02.2018 15:59:10   25.02.2018 15:59:14 11570
  11605        219            trufi_loc_multi_iPAT                          xxxxxx      cld     46576896     50331648   25.02.2018 15:58:48   25.02.2018 15:59:00 11573, 11573
  11604        218           CV_spiral_cine_breaks                          xxxxxx      cld      6082272      8388608   25.02.2018 15:58:34   25.02.2018 15:58:40 11573, 11573
  11603        217        MiniIRT_Spiral_libIRT_MS                          xxxxxx      cld      1084384      4194304   25.02.2018 15:58:19   25.02.2018 15:58:19 11602
  11602        216                AdjQuietCoilSens                          xxxxxx      cld     16737760     16777216   25.02.2018 15:58:15   25.02.2018 15:58:16
  11601        215           CV_spiral_cine_breaks                          xxxxxx      cld     23237792     25165824   25.02.2018 15:57:30   25.02.2018 15:57:49 11590, 11590
  11600        214           CV_spiral_cine_breaks                          xxxxxx      cld     23231104     25165824   25.02.2018 15:57:03   25.02.2018 15:57:21 11590, 11590
  11599        213            trufi_loc_multi_iPAT                          xxxxxx      cld       842176      4194304   25.02.2018 15:56:50   25.02.2018 15:57:03
  11598        212            trufi_loc_multi_iPAT                          xxxxxx      cld     39002464     41943040   25.02.2018 15:56:35   25.02.2018 15:56:45 11590, 11590
  11597        211           CV_spiral_cine_breaks                          xxxxxx      cld      1009248      4194304   25.02.2018 15:56:19   25.02.2018 15:56:22 11590, 11590
  11596        210           CV_spiral_cine_breaks                          xxxxxx      cld     27640000     29360128   25.02.2018 15:55:47   25.02.2018 15:56:06 11573, 11573
  11595        209            trufi_loc_multi_iPAT                          xxxxxx      cld     46568736     50331648   25.02.2018 15:55:26   25.02.2018 15:55:36 11573, 11573
  11594        208            trufi_loc_multi_iPAT                          xxxxxx      cld       825344      4194304   25.02.2018 15:55:14   25.02.2018 15:55:26
  11593        207           CV_spiral_cine_breaks                          xxxxxx      cld      2681280      4194304   25.02.2018 15:55:02   25.02.2018 15:55:05 11573, 11573
  11592        206           CV_spiral_cine_breaks                          xxxxxx      cld      2684640      4194304   25.02.2018 15:54:50   25.02.2018 15:54:54 11573, 11573
  11591        205           CV_spiral_cine_breaks                          xxxxxx      cld     23239008     25165824   25.02.2018 15:54:24   25.02.2018 15:54:42 11590, 11590
  11590        204                AdjQuietCoilSens                          xxxxxx      cld     31295744     33554432   25.02.2018 15:54:13   25.02.2018 15:54:19
  11589        203                          AdjFre                          xxxxxx      cld       779904      4194304   25.02.2018 15:54:12   25.02.2018 15:54:12
  11588        202           CV_spiral_cine_breaks                          xxxxxx      cld      2680160      4194304   25.02.2018 15:54:02   25.02.2018 15:54:05 11573, 11573
  11587        201           CV_spiral_cine_breaks                          xxxxxx      cld      2684640      4194304   25.02.2018 15:53:48   25.02.2018 15:53:52 11573, 11573
  11586        200           CV_spiral_cine_breaks                          xxxxxx      cld     23231104     25165824   25.02.2018 15:53:17   25.02.2018 15:53:36 11582, 11582
  11585        199           CV_spiral_cine_breaks                          xxxxxx      cld     18835392     20971520   25.02.2018 15:52:34   25.02.2018 15:52:53 11564, 11564
  11584        198           CV_spiral_cine_breaks                          xxxxxx      cld     19765728     20971520   25.02.2018 15:51:37   25.02.2018 15:51:56 11564, 11564
  11583        197           CV_spiral_cine_breaks                          xxxxxx      cld      1123200      4194304   25.02.2018 15:51:25   25.02.2018 15:51:27 11582, 11582
  11582        196                AdjQuietCoilSens                          xxxxxx      cld     31295744     33554432   25.02.2018 15:51:13   25.02.2018 15:51:20
  11581        195                          AdjFre                          xxxxxx      cld       779904      4194304   25.02.2018 15:51:12   25.02.2018 15:51:13
  11580        194           CV_spiral_cine_breaks                          xxxxxx      cld     19761344     20971520   25.02.2018 15:50:41   25.02.2018 15:51:00 11564, 11564
  11579        193           CV_spiral_cine_breaks                          xxxxxx      cld      1067648      4194304   25.02.2018 15:50:22   25.02.2018 15:50:25 11578, 11578
  11578        192                AdjQuietCoilSens                          xxxxxx      cld     19911456     20971520   25.02.2018 15:50:11   25.02.2018 15:50:18
  11577        191                          AdjFre                          xxxxxx      cld       715040      4194304   25.02.2018 15:50:10   25.02.2018 15:50:11
  11576        190           CV_spiral_cine_breaks                          xxxxxx      cld      2768032      4194304   25.02.2018 15:49:55   25.02.2018 15:49:58 11573, 11573
  11575        189           CV_spiral_cine_breaks                          xxxxxx      cld      2685760      4194304   25.02.2018 15:49:39   25.02.2018 15:49:43 11573, 11573
  11574        188           CV_spiral_cine_breaks                          xxxxxx      cld      6014016      8388608   25.02.2018 15:49:18   25.02.2018 15:49:22 11573, 11573
  11573        187                AdjQuietCoilSens                          xxxxxx      cld     36987840     37748736   25.02.2018 15:49:06   25.02.2018 15:49:13 11570
  11572        186           CV_spiral_cine_breaks                          xxxxxx      cld     19760800     20971520   25.02.2018 15:48:24   25.02.2018 15:48:41 11564, 11564
  11571        185        MiniIRT_Spiral_libIRT_MS                          xxxxxx      cld     42869184     46137344   25.02.2018 15:48:02   25.02.2018 15:48:06 11570
  11570        184                AdjQuietCoilSens                          xxxxxx      cld     19917632     20971520   25.02.2018 15:47:58   25.02.2018 15:47:59
  11569        183                          AdjFre                          xxxxxx      cld       808352      4194304   25.02.2018 15:47:57   25.02.2018 15:47:57
  11568        182        MiniIRT_Spiral_libIRT_MS                          xxxxxx      cld     19767456     20971520   25.02.2018 15:47:48   25.02.2018 15:47:50 11567
  11567        181                AdjQuietCoilSens                          xxxxxx      cld     13557856     16777216   25.02.2018 15:47:43   25.02.2018 15:47:45
  11566        180            trufi_loc_multi_iPAT                          xxxxxx      cld     31383872     33554432   25.02.2018 15:47:22   25.02.2018 15:47:33 11564, 11564
  11565        179                      AdjCoilPos                          xxxxxx      cld       999168      4194304   25.02.2018 15:47:19   25.02.2018 15:47:21
  11564        178                AdjQuietCoilSens                          xxxxxx      cld     25606368     29360128   25.02.2018 15:47:10   25.02.2018 15:47:17
  11563        177                         AdjDico                          xxxxxx      cld      1446080      4194304   25.02.2018 15:47:09   25.02.2018 15:47:10
  11562        176                        AdjTra1D                          xxxxxx      cld       675168      4194304   25.02.2018 15:47:06   25.02.2018 15:47:08
  11561        175                          AdjFre                          xxxxxx      cld       750080      4194304   25.02.2018 15:47:05   25.02.2018 15:47:06
  11560        174                         AdjDico                          xxxxxx      cld      1045184      4194304   25.02.2018 15:47:05   25.02.2018 15:47:05
